Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
123296,B00016269Q,A268LOQQCRTGUH,Chris Baker,0,0,4,1254355200,Good heat and good flavor,"This sauce has a good delicately balanced flavor, I can understand why it is a favorite sauce among it's fans.  The flavor is balanced with no one particular one ingredient taking over.  It is a farily simple hot sauce flavor profile with vinegar, garlic and onion boosted with citrus to make it interesting.<br /><br />I have to admit, it was not quite as hot as I was expecting after seeing it had both habaneros and pepper extract in the ingredients, and from the many warnings on the label about how dangerously hot it was.  Don't be fooled though, this is still a very, very hot sauce.  I have had other sauces without extracts that were as hot as this which is the only reason I bring this up.  I suppose it could be possible the batch I got was weak for some reason and I did not get a typical sample.<br /><br />This is a good sauce, I would recommend it to others."
248681,B000E682NW,A3E175I6S3FCW6,Dolly,0,1,2,1290643200,not a true blueberry flavor,"this has a very strange taste, not a blueberry taste at all, at least not concerning my taste buds.  Bigelow is much better."
555533,B00065PENM,A177RRVJ5MWN36,Elizabeth Walsh,0,15,1,1245628800,not happy,"I purchased tea bags from FoodIreland and didn't like them BUT, their policy is, if the package has been opened, too bad.  Now, how the heck would one know if one liked the product IF one could not open it to taste it?  I am very mad at this company, they specialize in food products but one can't taste them......kind of, you bought it, you're stuck with it.  I deal a lot with  QVC & HSN, those companies believe in customer satisfaction, food or not.  I could go on and on but I'm sure this is boring to you.<br /><br />Thank you for letting me vent! OH, I didn't even want to click on one star but, your system wouldn't let me ignore them."
75110,B0026RQTGE,A3APVUGVRJ7UOT,Kate,0,0,4,1275436800,Our three dogs are addicted to Greenies!,Our three dogs are addicted to Greenies. Even at one treat per day it has become an expensive habit but one we are willing to promote.  We were thrilled to find such a great price and free shipping!
233995,B00263VKL2,A1437K3ZCL0A68,"DwightT. ""GardenChef""",1,1,5,1280361600,Lil Dutch Maid Almond Windmill Cookies Case Pack 12,These bring back memories of my grandmother's cookie jar. I love these simple spice cookies.
272707,B000F4J76E,A3HWPA6CXESHXA,Dorothy Matthews,0,0,5,1267660800,Its Green Teatime,"I am very satisfied with my Twining Green Tea purchase the price is right and the tea is fine. I will continue in my recurring<a href=""http://www.amazon.com/gp/product/B000F4J76E"">Twinings Green Decaf Tea, 20-Count Tea Bags (Pack of 6)</a> automatic saving price."
415324,B001SB41O6,A10R4QCACWDNES,Snowbabe,1,1,5,1252281600,Good soy sauce,"Delicious.  This is me and my children's favorite soy sauce.  I am ordering it from Amazon because I can't find it in the stores anymore.  Not too strong, mildly sweet with a light ginger flavor.  It tastes good simply over rice, on California rolls, or for dunking potstickers.  Try it, you'll like it."
380903,B005LXGGH2,A3CMCXOQMENRDX,kaoticrunner,0,0,4,1349481600,crunchy crunch,"great snack, with a great price! I would recommend, I enjoy the cliff brand especially this flavor. It is neutral and not overwhelming."
321169,B008RWUHA6,A1VF5LN6SHFVFJ,"Michael A. Saxton ""Dark Lord of the Sith""",0,0,5,1320796800,Great Snack,"This is a health food that reminds me a bit of cereal in a bag. It has vanilla flavoring with blueberries, flax seeds and grain clusters that are kind of like granola. It's high in fiber, has some protein, and is actually quite good. I've been eating it just as a snack but it also tastes good in yogurt. If you have a high powered food processor, it's good ground up as an addition to a smoothie. The package also suggests putting it in a bowl with milk like cereal, but I haven't done that.<br /><br />This is a gluten-free snack so that might be helpful. No artificial colors or flavors that I saw. Interestingly on the ingredients it indicates vitamin E was added but on the nutrition facts there is nothing about it. Strange I thought. Other than that, it's good, go for it!"
81613,B001EQ4RBM,A1X1CEGHTHMBL1,jjceo,0,0,4,1339286400,A good flavor but not bold in comparison to some of the other flavors and more salt!,"I love all of the Blue Diamond Almond flavors and they are my favorite snack.  This one while good was not great for me.  When I hear the word ""Bold"" I expect something over the top and this one was just sort of medium.  It seems that they aimed for the middle of the road when it comes to being a spicy flavor!  We have Buffalo Wing restaurants here that offer about 6 grades of spiciness from hot to death and this wasn't even close.<br /><br />If I compare this to the Blue Diamond Wasabi & Soy spiciness it is not even in the same galaxy.  This is still a good flavor but not what I was expecting.<br /><br />One serving of these nuts is 170 Calories and it contains 6 grams of protein, 5 grams of carbohydrates, 3 grams of fiber and only 1 gram of sugar and 1 gram of saturated fat. You also get calcium, vitamin E and magnesium from the almonds which are good for your body, heart and bones. I would rather eat 28 of these almonds for 170 calories than 11 potato chips for the same calories and none of the dietary benefits.<br /><br />This flavor does have 9% of your daily intake of sodium which is almost twice the amount in many of the other Blue Diamond flavors. It has even 50% more salt than the Bold Salt `n Vinegar flavor? For that reason I will eat this flavor more sparingly.<br /><br />The only problem with these almonds is that they taste so good you have to be able to close the can and walk away. If you don't like the super bold and spicy flavors then this flavor is ideal for you, just watch the salt.<br /><br />I like all of the Blue Diamond Almond products as I feel that they are healthier for you as long as you don't overdo it in eating them. Since they have a more moderate flavor than what I was expecting for a ""Bold"" product and contain so much salt I gave it 4 stars.  I eat these almonds because they taste good and are healthier for you but the extra salt in this one negates some of the health benefits in my opinion. This is still a good flavor and I like them but not love them!"
404878,B001EQ5AWM,AYOMAHLWRQHUG,"Conspicuous Consumer ""$$""",3,3,5,1244505600,My Favorite Seasoning,"I'm on a low sodium diet so I add this to everything I eat.  Huy Fong makes a similar sauce without the garlic and it's a lot hotter and less flavorful.  Before you buy this pack of 6, go to an Asian store and buy one jar and try it out.  Then order the 6 pack.<br /><br />-------------------------<br /><br />Three years later and I'm ordering my third multi-pack.  My brother cooks for us and some of our neighbors and he adds this stuff to much of his cooking.  He said he uses a tablespoonful a day.  If someone does a really good job for us, we reward them with a jar of this sauce.<br /><br />But I caution to compare prices here at Amazon.  I'm ordering a 12 pack today for $3 a jar."
45475,B000LKVHOW,A11CANHANE6DJO,"R. U. Reddy ""R.U.""",0,0,4,1317859200,Tasty but had to modify,"Since I've found the gluten-free breads in the market to be pricey, brick hard and barely palatable, I thought I'd give Namaste a try.  After all, it got rave reviews.<br /><br />The directions say to follow your manufacturer's recipe if you have a bread machine, so that's what I did......with a bit of modification as I just couldn't see wasting 3 perfectly good egg yolks (the recipe provided calls for 1 egg and 3 whites).  So I used all of the 4 eggs, but the mixture looked way too runny.  So I added 2/3 cup tapioca flour and 1/2 cup rice flour and VOILA!  The loaf turned out PERFECT - light, fluffy, very tasty.  None of the qualities of the flavorless bricks I'd been buying in the market. Had Namaste included the flour I had to add myself, I would have given it a 5-star review."
239531,B000DZH19U,A976NLS9Q0ZLD,Stacato,0,0,5,1235433600,So unbelievably delicious,"These cookies are a chocolate lover's dream.  They do not taste like packaged cookies at all- and I can't even tell they are gluten free.  I will warn that you will think of these cookies all the time once you try them, so be careful when buying them in large quantities.  I have to hide these from my hubby and dole them out one package at a time every few days/day or so.  The two cookies per package makes these the perfect serving size to share, or not..."
263138,B004XXXLWE,A1I72ORVVRDCT,A.J.,0,0,5,1337731200,Great Tea!,I got this tea from a holistic health store and it had me feeling better the first day. Highly recommended for cold/fever relief. I am happy to see Amazon sells it in bulk because I want to send some to the family!
171816,B003DV5AGW,A379WELX9ZSIKG,R. M. Hale,5,7,1,1270339200,Price of product is out of line,"I just cannot believe the cost of this product.  In grocery stores where I live it is frequently priced at 10 for a dollar.  Yes, ten cents per packet.  Is this a typo?"
404967,B0030VJ9K8,A3AUPMMX3Q6JD9,linda halim,0,0,5,1299628800,my picky baby loves this,my super picky baby loves this. it taste good.packaging are so convenient too. when she wont eat anything else i always resort to this.
18839,B001PO7FIU,AVO7AO6SSFMJ7,Amazon Fan,1,2,5,1312761600,Wonderful oil,I think the packaging is just beautiful - like a gift tin. I've been using it as a skin moisturizer (sometimes I mix it with aromatherapy and coconut oil so it doesn't smell like avocado oil) and I've seen a reduction in my stretch marks.
275829,B001EPQREI,A2H248KAHO60NG,Garnet Coulthard,0,0,5,1323561600,Coffee,"What can I say, I am a coffee addict.  And getting this 3 at a time is cheaper than buying them at the store. And I always have a supply.  I love this stuff."
